"","ObservedDate","County","State","Count","Year","DOY","FirstiNatReport"
"2780",2020-07-18,"Philadelphia","PA",1,2020,200,"11/7/2017"
"2781",2020-07-18,"Delaware","PA",1,2020,200,"11/7/2017"
"2782",2020-07-18,"Northampton","PA",1,2020,200,"11/7/2017"
"2783",2020-07-19,"Montgomery","PA",1,2020,201,"11/7/2017"
"2784",2020-07-19,"Lancaster","PA",1,2020,201,"11/7/2017"
"2785",2020-07-18,"Mercer","NJ",1,2020,200,"7/18/2021"
"2786",2020-07-19,"Berks","PA",1,2020,201,"11/7/2017"
"2787",2020-07-19,"Schuylkill","PA",1,2020,201,"11/7/2017"
"2788",2020-07-19,"Monroe","PA",1,2020,201,"11/7/2017"
"2789",2020-07-19,"Warren","NJ",1,2020,201,"7/18/2021"
"2790",2020-07-19,"Hunterdon","NJ",1,2020,201,"7/18/2021"
"2791",2020-07-19,"Hunterdon","NJ",1,2020,201,"7/18/2021"
"2792",2020-07-17,"Lancaster","PA",1,2020,199,"11/7/2017"
"2793",2020-07-19,"Bucks","PA",1,2020,201,"11/7/2017"
"2794",2020-07-19,"Chester","PA",1,2020,201,"11/7/2017"
"2795",2020-07-19,"Bucks","PA",1,2020,201,"11/7/2017"
"2796",2020-07-19,"Mercer","NJ",1,2020,201,"7/18/2021"
"2797",2020-07-17,"Philadelphia","PA",1,2020,199,"11/7/2017"
"2798",2020-07-17,"Philadelphia","PA",1,2020,199,"11/7/2017"
"2799",2020-07-19,"Morris","NJ",1,2020,201,"7/18/2021"
"2800",2020-07-20,"New Castle","Delaware",1,2020,202,NA
"2801",2020-07-18,"Philadelphia","PA",1,2020,200,"11/7/2017"
"2802",2020-07-20,"Lehigh","PA",1,2020,202,"11/7/2017"
"2803",2020-07-20,"Bucks","PA",1,2020,202,"11/7/2017"
"2804",2020-07-18,"Delaware","PA",1,2020,200,"11/7/2017"
"2805",2020-07-19,"Delaware","PA",1,2020,201,"11/7/2017"
"2806",2020-07-20,"Camden","NJ",1,2020,202,"7/18/2021"
"2807",2020-07-20,"New Castle","Delaware",1,2020,202,NA
"2808",2020-07-13,"Montgomery","PA",1,2020,195,"11/7/2017"
"2809",2020-07-20,"Philadelphia","PA",1,2020,202,"11/7/2017"
"2810",2020-07-19,"Montgomery","PA",1,2020,201,"11/7/2017"
"2811",2020-07-20,"Montgomery","PA",1,2020,202,"11/7/2017"
"2812",2020-07-20,"Philadelphia","PA",1,2020,202,"11/7/2017"
"2813",2020-07-20,"Delaware","PA",1,2020,202,"11/7/2017"
"2814",2020-07-20,"Northampton","PA",1,2020,202,"11/7/2017"
"2815",2020-07-20,"Bucks","PA",1,2020,202,"11/7/2017"
"2816",2020-07-20,"Philadelphia","PA",1,2020,202,"11/7/2017"
"2817",2020-07-20,"Philadelphia","PA",1,2020,202,"11/7/2017"
"2818",2020-07-20,"Philadelphia","PA",1,2020,202,"11/7/2017"
"2819",2020-07-20,"Montgomery","PA",1,2020,202,"11/7/2017"
"2820",2020-07-20,"Montgomery","PA",1,2020,202,"11/7/2017"
"2821",2020-07-16,"Berks","PA",1,2020,198,"11/7/2017"
"2822",2020-06-20,"Monroe","PA",1,2020,172,"11/7/2017"
"2823",2020-07-07,"Philadelphia","PA",1,2020,189,"11/7/2017"
"2824",2020-07-20,"New Castle","Delaware",1,2020,202,NA
"2825",2020-07-20,"New Castle","Delaware",1,2020,202,NA
"2826",2020-07-14,"Bucks","PA",1,2020,196,"11/7/2017"
"2827",2020-07-21,"Philadelphia","PA",1,2020,203,"11/7/2017"
"2828",2020-07-18,"New Castle","Delaware",1,2020,200,NA
"2829",2020-06-27,"New Castle","Delaware",1,2020,179,NA
"2830",2020-07-21,"Delaware","PA",1,2020,203,"11/7/2017"
"2831",2020-07-21,"Montgomery","PA",1,2020,203,"11/7/2017"
"2832",2020-07-19,"Montgomery","PA",1,2020,201,"11/7/2017"
"2833",2020-07-22,"Warren","NJ",1,2020,204,"7/18/2021"
"2834",2020-07-22,"Philadelphia","PA",1,2020,204,"11/7/2017"
"2835",2020-07-22,"Bucks","PA",1,2020,204,"11/7/2017"
"2836",2020-07-22,"Bucks","PA",1,2020,204,"11/7/2017"
"2837",2020-05-30,"Montgomery","PA",1,2020,151,"11/7/2017"
"2838",2020-07-22,"Philadelphia","PA",1,2020,204,"11/7/2017"
"2839",2020-07-20,"Delaware","PA",1,2020,202,"11/7/2017"
"2840",2020-07-20,"Delaware","PA",1,2020,202,"11/7/2017"
"2841",2020-07-20,"Delaware","PA",1,2020,202,"11/7/2017"
"2842",2020-07-22,"New Castle","Delaware",1,2020,204,NA
"2843",2020-07-22,"Gloucester","NJ",1,2020,204,"7/18/2021"
"2844",2020-07-22,"Warren","NJ",1,2020,204,"7/18/2021"
"2845",2020-07-22,"Philadelphia","PA",1,2020,204,"11/7/2017"
"2846",2020-07-22,"Delaware","PA",1,2020,204,"11/7/2017"
"2847",2020-07-22,"Philadelphia","PA",1,2020,204,"11/7/2017"
"2848",2020-07-23,"Lancaster","PA",1,2020,205,"11/7/2017"
"2849",2020-07-23,"Lancaster","PA",1,2020,205,"11/7/2017"
"2850",2020-07-18,"Philadelphia","PA",1,2020,200,"11/7/2017"
"2851",2020-07-23,"Montgomery","PA",1,2020,205,"11/7/2017"
"2852",2020-07-23,"Warren","NJ",1,2020,205,"7/18/2021"
"2853",2020-07-23,"Gloucester","NJ",1,2020,205,"7/18/2021"
"2854",2020-07-23,"Berks","PA",1,2020,205,"11/7/2017"
"2855",2020-07-23,"Somerset","NJ",1,2020,205,"7/18/2021"
"2856",2020-07-23,"Philadelphia","PA",1,2020,205,"11/7/2017"
"2857",2020-07-21,"Philadelphia","PA",1,2020,203,"11/7/2017"
"2858",2020-07-21,"Philadelphia","PA",1,2020,203,"11/7/2017"
"2859",2020-07-23,"Philadelphia","PA",1,2020,205,"11/7/2017"
"2860",2020-07-23,"Gloucester","NJ",1,2020,205,"7/18/2021"
"2861",2020-07-23,"Gloucester","NJ",1,2020,205,"7/18/2021"
"2862",2020-07-23,"Gloucester","NJ",1,2020,205,"7/18/2021"
"2863",2020-07-23,"Philadelphia","PA",1,2020,205,"11/7/2017"
"2864",2020-07-23,"Delaware","PA",1,2020,205,"11/7/2017"
"2865",2020-07-23,"Lancaster","PA",1,2020,205,"11/7/2017"
"2866",2020-07-15,"Montgomery","PA",1,2020,197,"11/7/2017"
"2867",2020-07-24,"Bucks","PA",1,2020,206,"11/7/2017"
"2868",2020-07-18,"New Castle","Delaware",1,2020,200,NA
"2869",2020-07-17,"New Castle","Delaware",1,2020,199,NA
"2870",2020-06-10,"New Castle","Delaware",1,2020,162,NA
"2871",2020-07-24,"New Castle","Delaware",1,2020,206,NA
"2872",2020-07-24,"Camden","NJ",1,2020,206,"7/18/2021"
"2873",2020-07-18,"Philadelphia","PA",1,2020,200,"11/7/2017"
"2874",2020-07-24,"Delaware","PA",1,2020,206,"11/7/2017"
"2875",2020-07-24,"Hunterdon","NJ",1,2020,206,"7/18/2021"
"2876",2020-07-24,"Bucks","PA",1,2020,206,"11/7/2017"
"2877",2020-07-24,"Chester","PA",1,2020,206,"11/7/2017"
"2878",2020-06-14,"Montgomery","PA",1,2020,166,"11/7/2017"
"2879",2020-07-24,"New Castle","Delaware",1,2020,206,NA
"2880",2020-07-25,"Mercer","NJ",1,2020,207,"7/18/2021"
"2881",2020-07-25,"Philadelphia","PA",1,2020,207,"11/7/2017"
"2882",2020-07-12,"Hunterdon","NJ",1,2020,194,"7/18/2021"
"2883",2020-07-04,"Philadelphia","PA",1,2020,186,"11/7/2017"
"2884",2020-07-25,"Philadelphia","PA",1,2020,207,"11/7/2017"
"2885",2020-07-25,"Philadelphia","PA",1,2020,207,"11/7/2017"
"2886",2020-07-25,"Chester","PA",1,2020,207,"11/7/2017"
"2887",2020-07-25,"Montgomery","PA",1,2020,207,"11/7/2017"
"2888",2020-07-25,"Gloucester","NJ",1,2020,207,"7/18/2021"
"2889",2020-07-25,"Berks","PA",1,2020,207,"11/7/2017"
"2890",2020-07-25,"New Castle","Delaware",1,2020,207,NA
"2891",2020-07-25,"Philadelphia","PA",1,2020,207,"11/7/2017"
"2892",2020-07-25,"Lancaster","PA",1,2020,207,"11/7/2017"
"2893",2020-07-25,"Lancaster","PA",1,2020,207,"11/7/2017"
"2894",2020-07-25,"Bucks","PA",1,2020,207,"11/7/2017"
"2895",2020-07-24,"Philadelphia","PA",1,2020,206,"11/7/2017"
"2896",2020-07-25,"Gloucester","NJ",1,2020,207,"7/18/2021"
"2897",2020-07-25,"Philadelphia","PA",1,2020,207,"11/7/2017"
"2898",2020-07-25,"Philadelphia","PA",1,2020,207,"11/7/2017"
"2899",2020-07-25,"Burlington","NJ",1,2020,207,"7/18/2021"
"2900",2020-07-25,"Philadelphia","PA",1,2020,207,"11/7/2017"
"2901",2020-07-25,"Hunterdon","NJ",1,2020,207,"7/18/2021"
"2902",2020-07-25,"Burlington","NJ",1,2020,207,"7/18/2021"
"2903",2020-07-25,"Delaware","PA",1,2020,207,"11/7/2017"
"2904",2020-07-25,"Chester","PA",1,2020,207,"11/7/2017"
"2905",2020-07-25,"Camden","NJ",1,2020,207,"7/18/2021"
"2906",2020-07-25,"Montgomery","PA",1,2020,207,"11/7/2017"
"2907",2020-07-25,"Burlington","NJ",1,2020,207,"7/18/2021"
"2908",2020-07-25,"Northampton","PA",1,2020,207,"11/7/2017"
"2909",2020-07-14,"New Castle","Delaware",1,2020,196,NA
"2910",2020-07-26,"Delaware","PA",1,2020,208,"11/7/2017"
"2911",2020-07-08,"Monroe","PA",1,2020,190,"11/7/2017"
"2912",2020-07-21,"Bucks","PA",1,2020,203,"11/7/2017"
"2913",2020-07-26,"Warren","NJ",1,2020,208,"7/18/2021"
"2914",2020-07-18,"Delaware","PA",1,2020,200,"11/7/2017"
"2915",2020-07-25,"Somerset","NJ",1,2020,207,"7/18/2021"
"2916",2020-07-26,"Lancaster","PA",1,2020,208,"11/7/2017"
"2917",2020-07-22,"Montgomery","PA",1,2020,204,"11/7/2017"
"2918",2020-05-29,"Montgomery","PA",1,2020,150,"11/7/2017"
"2919",2020-07-26,"Delaware","PA",1,2020,208,"11/7/2017"
"2920",2020-07-26,"Montgomery","PA",1,2020,208,"11/7/2017"
"2921",2020-07-24,"Hunterdon","NJ",1,2020,206,"7/18/2021"
"2922",2020-07-20,"Montgomery","PA",1,2020,202,"11/7/2017"
"2923",2020-07-26,"Montgomery","PA",1,2020,208,"11/7/2017"
"2924",2020-07-26,"Berks","PA",1,2020,208,"11/7/2017"
"2925",2020-07-26,"Philadelphia","PA",1,2020,208,"11/7/2017"
"2926",2020-07-27,"Lebanon","PA",1,2020,209,"11/7/2017"
"2927",2020-07-27,"Delaware","PA",1,2020,209,"11/7/2017"
"2928",2020-07-27,"Mercer","NJ",1,2020,209,"7/18/2021"
"2929",2020-07-26,"Lehigh","PA",1,2020,208,"11/7/2017"
"2930",2020-07-27,"Somerset","NJ",1,2020,209,"7/18/2021"
"2931",2020-07-25,"Philadelphia","PA",1,2020,207,"11/7/2017"
"2932",2020-07-26,"Philadelphia","PA",1,2020,208,"11/7/2017"
"2933",2020-07-26,"Philadelphia","PA",1,2020,208,"11/7/2017"
"2934",2020-07-26,"Philadelphia","PA",1,2020,208,"11/7/2017"
"2935",2020-07-27,"Lancaster","PA",1,2020,209,"11/7/2017"
"2936",2020-07-27,"New Castle","Delaware",1,2020,209,NA
"2937",2020-07-27,"Philadelphia","PA",1,2020,209,"11/7/2017"
"2938",2020-07-27,"Delaware","PA",1,2020,209,"11/7/2017"
"2939",2020-07-18,"Lancaster","PA",1,2020,200,"11/7/2017"
"2940",2020-07-27,"New Castle","Delaware",1,2020,209,NA
"2941",2020-07-27,"Gloucester","NJ",1,2020,209,"7/18/2021"
"2942",2020-07-27,"Montgomery","PA",1,2020,209,"11/7/2017"
"2943",2020-07-27,"Montgomery","PA",1,2020,209,"11/7/2017"
"2944",2020-07-18,"Philadelphia","PA",1,2020,200,"11/7/2017"
"2945",2020-07-25,"Philadelphia","PA",1,2020,207,"11/7/2017"
"2946",2020-07-28,"Philadelphia","PA",1,2020,210,"11/7/2017"
"2947",2020-07-28,"Lancaster","PA",1,2020,210,"11/7/2017"
"2948",2020-07-28,"Camden","NJ",1,2020,210,"7/18/2021"
"2949",2020-07-28,"Philadelphia","PA",1,2020,210,"11/7/2017"
"2950",2020-07-28,"New Castle","Delaware",1,2020,210,NA
"2951",2020-07-28,"Monroe","PA",1,2020,210,"11/7/2017"
"2952",2020-07-28,"Berks","PA",1,2020,210,"11/7/2017"
"2953",2020-07-28,"New Castle","Delaware",1,2020,210,NA
"2954",2020-07-28,"Chester","PA",1,2020,210,"11/7/2017"
"2955",2020-07-28,"Lancaster","PA",1,2020,210,"11/7/2017"
"2956",2020-07-29,"Monroe","PA",1,2020,211,"11/7/2017"
"2957",2020-07-29,"Bucks","PA",1,2020,211,"11/7/2017"
"2958",2020-07-29,"Burlington","NJ",1,2020,211,"7/18/2021"
"2959",2020-07-29,"Bucks","PA",1,2020,211,"11/7/2017"
"2960",2020-07-29,"Philadelphia","PA",1,2020,211,"11/7/2017"
"2961",2020-07-25,"Burlington","NJ",1,2020,207,"7/18/2021"
"2962",2020-07-25,"Burlington","NJ",1,2020,207,"7/18/2021"
"2963",2020-07-25,"Burlington","NJ",1,2020,207,"7/18/2021"
"2964",2020-07-29,"Burlington","NJ",1,2020,211,"7/18/2021"
"2965",2020-07-29,"Bucks","PA",1,2020,211,"11/7/2017"
"2966",2020-07-16,"Philadelphia","PA",1,2020,198,"11/7/2017"
"2967",2020-07-01,"Delaware","PA",1,2020,183,"11/7/2017"
"2968",2020-07-28,"Hunterdon","NJ",1,2020,210,"7/18/2021"
"2969",2020-07-29,"Essex","NJ",1,2020,211,"7/18/2021"
"2970",2020-07-29,"Delaware","PA",1,2020,211,"11/7/2017"
"2971",2020-07-29,"Somerset","NJ",1,2020,211,"7/18/2021"
"2972",2020-07-29,"Philadelphia","PA",1,2020,211,"11/7/2017"
"2973",2020-07-29,"Bucks","PA",1,2020,211,"11/7/2017"
"2974",2020-07-29,"Philadelphia","PA",1,2020,211,"11/7/2017"
"2975",2020-07-30,"Berks","PA",1,2020,212,"11/7/2017"
"2976",2020-07-29,"Philadelphia","PA",1,2020,211,"11/7/2017"
"2977",2020-07-29,"Philadelphia","PA",1,2020,211,"11/7/2017"
"2978",2020-07-30,"Winchester","Virginia",1,2020,212,NA
"2979",2020-07-24,"Hunterdon","NJ",1,2020,206,"7/18/2021"
"2980",2020-07-30,"Carbon","PA",1,2020,212,"11/7/2017"
"2981",2020-07-30,"New Castle","Delaware",1,2020,212,NA
"2982",2020-07-30,"Bucks","PA",1,2020,212,"11/7/2017"
"2983",2020-07-30,"Hudson","NJ",1,2020,212,"7/18/2021"
"2984",2020-07-30,"Lancaster","PA",1,2020,212,"11/7/2017"
"2985",2020-07-08,"Bucks","PA",1,2020,190,"11/7/2017"
"2986",2020-07-08,"Bucks","PA",1,2020,190,"11/7/2017"
"2987",2020-07-08,"Bucks","PA",1,2020,190,"11/7/2017"
"2988",2020-07-25,"Burlington","NJ",1,2020,207,"7/18/2021"
"2989",2020-07-30,"Delaware","PA",1,2020,212,"11/7/2017"
"2990",2020-07-30,"Delaware","PA",1,2020,212,"11/7/2017"
"2991",2020-07-30,"New Castle","Delaware",1,2020,212,NA
"2992",2020-07-30,"Burlington","NJ",1,2020,212,"7/18/2021"
"2993",2020-07-31,"Mercer","NJ",1,2020,213,"7/18/2021"
"2994",2020-07-31,"Montgomery","PA",1,2020,213,"11/7/2017"
"2995",2020-07-31,"Burlington","NJ",1,2020,213,"7/18/2021"
"2996",2020-07-31,"Montgomery","PA",1,2020,213,"11/7/2017"
"2997",2020-07-31,"New Castle","Delaware",1,2020,213,NA
"2998",2020-07-31,"Lebanon","PA",1,2020,213,"11/7/2017"
"2999",2020-07-31,"Chester","PA",1,2020,213,"11/7/2017"
"3000",2020-07-31,"Chester","PA",1,2020,213,"11/7/2017"
"3001",2020-07-30,"Berks","PA",1,2020,212,"11/7/2017"
"3002",2020-07-31,"Montgomery","PA",1,2020,213,"11/7/2017"
"3003",2020-07-30,"Berks","PA",1,2020,212,"11/7/2017"
"3004",2020-07-31,"Philadelphia","PA",1,2020,213,"11/7/2017"
"3005",2020-07-31,"Chester","PA",1,2020,213,"11/7/2017"
"3006",2020-07-31,"Gloucester","NJ",1,2020,213,"7/18/2021"
"3007",2020-07-30,"Bucks","PA",1,2020,212,"11/7/2017"
"3008",2020-07-31,"Philadelphia","PA",1,2020,213,"11/7/2017"
"3009",2020-07-31,"Mercer","NJ",1,2020,213,"7/18/2021"
"3010",2020-07-31,"Winchester","Virginia",1,2020,213,NA
"3011",2020-07-29,"Philadelphia","PA",1,2020,211,"11/7/2017"
"3012",2020-07-31,"New Castle","Delaware",1,2020,213,NA
"3013",2020-08-01,"Schuylkill","PA",1,2020,214,"11/7/2017"
"3014",2020-08-01,"Schuylkill","PA",1,2020,214,"11/7/2017"
"3015",2020-08-01,"Lancaster","PA",1,2020,214,"11/7/2017"
"3016",2020-08-01,"Philadelphia","PA",1,2020,214,"11/7/2017"
"3017",2020-08-01,"Delaware","PA",1,2020,214,"11/7/2017"
"3018",2020-08-01,"Lancaster","PA",1,2020,214,"11/7/2017"
"3019",2020-08-01,"Bucks","PA",1,2020,214,"11/7/2017"
"3020",2020-08-01,"Chester","PA",1,2020,214,"11/7/2017"
"3021",2020-08-01,"Chester","PA",1,2020,214,"11/7/2017"
"3022",2020-08-01,"Philadelphia","PA",1,2020,214,"11/7/2017"
"3023",2020-08-01,"Montgomery","PA",1,2020,214,"11/7/2017"
"3024",2020-08-01,"Philadelphia","PA",1,2020,214,"11/7/2017"
"3025",2020-08-01,"Camden","NJ",1,2020,214,"7/18/2021"
"3026",2020-08-01,"Philadelphia","PA",1,2020,214,"11/7/2017"
"3027",2020-08-01,"New Castle","Delaware",1,2020,214,NA
"3028",2020-08-01,"Northampton","PA",1,2020,214,"11/7/2017"
"3029",2020-08-01,"Warren","NJ",1,2020,214,"7/18/2021"
"3030",2020-08-01,"Chester","PA",1,2020,214,"11/7/2017"
"3031",2020-04-28,"Northampton","PA",1,2020,119,"11/7/2017"
"3032",2020-08-01,"Winchester","Virginia",1,2020,214,NA
"3033",2020-08-01,"New Castle","Delaware",1,2020,214,NA
"3034",2020-08-01,"New Castle","Delaware",1,2020,214,NA
"3035",2020-08-01,"Cape May","NJ",1,2020,214,"7/18/2021"
"3036",2020-08-01,"Chester","PA",1,2020,214,"11/7/2017"
"3037",2020-08-01,"Dauphin","PA",1,2020,214,"11/7/2017"
"3038",2020-08-01,"Delaware","PA",1,2020,214,"11/7/2017"
"3039",2020-08-01,"Philadelphia","PA",1,2020,214,"11/7/2017"
"3040",2020-08-01,"Montgomery","PA",1,2020,214,"11/7/2017"
"3041",2020-08-01,"Chester","PA",1,2020,214,"11/7/2017"
"3042",2020-07-31,"Lehigh","PA",1,2020,213,"11/7/2017"
"3043",2020-08-02,"Camden","NJ",1,2020,215,"7/18/2021"
"3044",2020-08-02,"Chester","PA",1,2020,215,"11/7/2017"
"3045",2020-08-02,"New Castle","Delaware",1,2020,215,NA
"3046",2020-08-02,"Montgomery","PA",1,2020,215,"11/7/2017"
"3047",2020-08-02,"Berks","PA",1,2020,215,"11/7/2017"
"3048",2020-07-31,"Berks","PA",1,2020,213,"11/7/2017"
"3049",2020-07-31,"Berks","PA",1,2020,213,"11/7/2017"
"3050",2020-08-02,"Mercer","NJ",1,2020,215,"7/18/2021"
"3051",2020-07-25,"Hunterdon","NJ",1,2020,207,"7/18/2021"
"3052",2020-08-02,"Mercer","NJ",1,2020,215,"7/18/2021"
"3053",2020-08-02,"Philadelphia","PA",1,2020,215,"11/7/2017"
"3054",2020-08-02,"Hunterdon","NJ",1,2020,215,"7/18/2021"
"3055",2020-07-31,"Berks","PA",1,2020,213,"11/7/2017"
"3056",2020-07-13,"Camden","NJ",1,2020,195,"7/18/2021"
"3057",2020-08-02,"Lancaster","PA",1,2020,215,"11/7/2017"
"3058",2020-08-02,"Somerset","NJ",1,2020,215,"7/18/2021"
"3059",2020-08-02,"Philadelphia","PA",1,2020,215,"11/7/2017"
"3060",2020-08-02,"Philadelphia","PA",1,2020,215,"11/7/2017"
"3061",2020-08-02,"Philadelphia","PA",1,2020,215,"11/7/2017"
"3062",2020-08-02,"Montgomery","PA",1,2020,215,"11/7/2017"
"3063",2020-08-02,"Bucks","PA",1,2020,215,"11/7/2017"
"3064",2020-08-02,"Berks","PA",1,2020,215,"11/7/2017"
"3065",2020-08-02,"Berks","PA",1,2020,215,"11/7/2017"
"3066",2020-08-02,"Chester","PA",1,2020,215,"11/7/2017"
"3067",2020-07-27,"New Castle","Delaware",1,2020,209,NA
"3068",2020-08-02,"Frederick","Virginia",1,2020,215,NA
"3069",2020-08-02,"Montgomery","PA",1,2020,215,"11/7/2017"
"3070",2020-08-01,"Chester","PA",1,2020,214,"11/7/2017"
"3071",2020-08-03,"Delaware","PA",1,2020,216,"11/7/2017"
"3072",2020-08-03,"New Castle","Delaware",1,2020,216,NA
"3073",2020-07-27,"Delaware","PA",1,2020,209,"11/7/2017"
"3074",2020-08-03,"Mercer","NJ",1,2020,216,"7/18/2021"
"3075",2020-07-28,"Bucks","PA",1,2020,210,"11/7/2017"
"3076",2020-07-16,"Mercer","NJ",1,2020,198,"7/18/2021"
"3077",2020-08-03,"Mercer","NJ",1,2020,216,"7/18/2021"
"3078",2020-08-03,"Montgomery","PA",1,2020,216,"11/7/2017"
"3079",2020-08-03,"Delaware","PA",1,2020,216,"11/7/2017"
"3080",2020-08-03,"Camden","NJ",1,2020,216,"7/18/2021"
"3081",2020-08-03,"Mercer","NJ",1,2020,216,"7/18/2021"
"3082",2020-08-03,"Salem","NJ",1,2020,216,"7/18/2021"
"3083",2020-08-03,"Hunterdon","NJ",1,2020,216,"7/18/2021"
"3084",2020-08-03,"Montgomery","PA",1,2020,216,"11/7/2017"
"3085",2020-08-03,"Philadelphia","PA",1,2020,216,"11/7/2017"
"3086",2020-08-03,"Somerset","NJ",1,2020,216,"7/18/2021"
"3087",2020-08-03,"Camden","NJ",1,2020,216,"7/18/2021"
"3088",2020-08-03,"Philadelphia","PA",1,2020,216,"11/7/2017"
"3089",2020-08-03,"Montgomery","PA",1,2020,216,"11/7/2017"
"3090",2020-08-01,"Gloucester","NJ",1,2020,214,"7/18/2021"
"3091",2020-08-03,"Montgomery","PA",1,2020,216,"11/7/2017"
"3092",2020-08-03,"Camden","NJ",1,2020,216,"7/18/2021"
"3093",2020-07-16,"New Castle","Delaware",1,2020,198,NA
"3094",2020-08-01,"Somerset","NJ",1,2020,214,"7/18/2021"
"3095",2020-08-04,"Philadelphia","PA",1,2020,217,"11/7/2017"
"3096",2020-08-04,"Lycoming","PA",1,2020,217,"11/7/2017"
"3097",2020-08-04,"Philadelphia","PA",1,2020,217,"11/7/2017"
"3098",2020-08-04,"Montgomery","PA",1,2020,217,"11/7/2017"
"3099",2020-08-04,"Delaware","PA",1,2020,217,"11/7/2017"
"3100",2020-08-04,"Northampton","PA",1,2020,217,"11/7/2017"
"3101",2020-08-04,"Philadelphia","PA",1,2020,217,"11/7/2017"
"3102",2020-08-04,"Carbon","PA",1,2020,217,"11/7/2017"
"3103",2020-08-04,"Camden","NJ",1,2020,217,"7/18/2021"
"3104",2020-08-04,"Union","NJ",1,2020,217,"7/18/2021"
"3105",2020-08-04,"Philadelphia","PA",1,2020,217,"11/7/2017"
"3106",2020-08-04,"Philadelphia","PA",1,2020,217,"11/7/2017"
"3107",2020-08-04,"Bucks","PA",1,2020,217,"11/7/2017"
"3108",2020-08-04,"Philadelphia","PA",1,2020,217,"11/7/2017"
"3109",2020-08-04,"Cecil","Maryland",1,2020,217,NA
"3110",2020-08-04,"Bucks","PA",1,2020,217,"11/7/2017"
"3111",2020-08-04,"Camden","NJ",1,2020,217,"7/18/2021"
"3112",2020-08-04,"Chester","PA",1,2020,217,"11/7/2017"
"3113",2020-08-04,"Somerset","NJ",1,2020,217,"7/18/2021"
"3114",2020-08-04,"Somerset","NJ",1,2020,217,"7/18/2021"
"3115",2020-08-04,"Bucks","PA",1,2020,217,"11/7/2017"
"3116",2020-08-04,"Chester","PA",1,2020,217,"11/7/2017"
"3117",2020-08-04,"Chester","PA",1,2020,217,"11/7/2017"
"3118",2020-08-05,"Montgomery","PA",1,2020,218,"11/7/2017"
"3119",2020-08-05,"Cecil","Maryland",1,2020,218,NA
"3120",2020-08-05,"Delaware","PA",1,2020,218,"11/7/2017"
"3121",2020-07-30,"Philadelphia","PA",1,2020,212,"11/7/2017"
"3122",2020-08-05,"Lancaster","PA",1,2020,218,"11/7/2017"
"3123",2020-08-05,"Lancaster","PA",1,2020,218,"11/7/2017"
"3124",2020-08-05,"Philadelphia","PA",1,2020,218,"11/7/2017"
"3125",2020-08-05,"Montgomery","PA",1,2020,218,"11/7/2017"
"3126",2020-08-04,"Lehigh","PA",1,2020,217,"11/7/2017"
"3127",2020-08-05,"Philadelphia","PA",1,2020,218,"11/7/2017"
"3128",2020-08-03,"Philadelphia","PA",1,2020,216,"11/7/2017"
"3129",2020-08-05,"Philadelphia","PA",1,2020,218,"11/7/2017"
"3130",2020-08-05,"Burlington","NJ",1,2020,218,"7/18/2021"
"3131",2020-08-05,"Burlington","NJ",1,2020,218,"7/18/2021"
"3132",2020-08-05,"Cecil","Maryland",1,2020,218,NA
"3133",2020-08-05,"Hunterdon","NJ",1,2020,218,"7/18/2021"
"3134",2020-08-05,"Chester","PA",1,2020,218,"11/7/2017"
"3135",2020-08-05,"Philadelphia","PA",1,2020,218,"11/7/2017"
"3136",2020-08-05,"Delaware","PA",1,2020,218,"11/7/2017"
"3137",2020-08-05,"New Castle","Delaware",1,2020,218,NA
"3138",2020-07-13,"Chester","PA",1,2020,195,"11/7/2017"
"3139",2020-08-05,"Philadelphia","PA",1,2020,218,"11/7/2017"
"3140",2020-08-05,"Dauphin","PA",1,2020,218,"11/7/2017"
"3141",2020-08-05,"Burlington","NJ",1,2020,218,"7/18/2021"
"3142",2020-08-05,"Burlington","NJ",1,2020,218,"7/18/2021"
"3143",2020-08-01,"New Castle","Delaware",1,2020,214,NA
"3144",2020-08-05,"Somerset","NJ",1,2020,218,"7/18/2021"
"3145",2020-08-06,"Lehigh","PA",1,2020,219,"11/7/2017"
"3146",2020-08-05,"Lehigh","PA",1,2020,218,"11/7/2017"
"3147",2020-08-05,"Chester","PA",1,2020,218,"11/7/2017"
"3148",2020-08-06,"Lancaster","PA",1,2020,219,"11/7/2017"
"3149",2020-08-06,"Philadelphia","PA",1,2020,219,"11/7/2017"
"3150",2020-08-06,"Burlington","NJ",1,2020,219,"7/18/2021"
"3151",2020-08-06,"Mercer","NJ",1,2020,219,"7/18/2021"
"3152",2020-08-06,"Philadelphia","PA",1,2020,219,"11/7/2017"
"3153",2020-08-06,"Bucks","PA",1,2020,219,"11/7/2017"
"3154",2020-08-06,"Northampton","PA",1,2020,219,"11/7/2017"
"3155",2020-08-06,"Montgomery","PA",1,2020,219,"11/7/2017"
"3156",2020-08-06,"New Castle","Delaware",1,2020,219,NA
"3157",2020-08-06,"New Castle","Delaware",1,2020,219,NA
"3158",2020-08-06,"Philadelphia","PA",1,2020,219,"11/7/2017"
"3159",2020-08-06,"Philadelphia","PA",1,2020,219,"11/7/2017"
"3160",2020-08-04,"Bucks","PA",1,2020,217,"11/7/2017"
"3161",2020-08-02,"Bucks","PA",1,2020,215,"11/7/2017"
"3162",2020-06-27,"Montgomery","PA",1,2020,179,"11/7/2017"
"3163",2020-08-07,"Mercer","NJ",1,2020,220,"7/18/2021"
