ObservedDate,County,State,Count,Year,DOY
6/14/2019,Lancaster,PA,1,2019,165
7/8/2019,Northampton,PA,1,2019,189
7/9/2019,Montgomery,PA,1,2019,190
7/10/2019,Philadelphia,PA,1,2019,191
7/10/2019,Chester,PA,1,2019,191
7/10/2019,Northampton,PA,1,2019,191
7/10/2019,Chester,PA,1,2019,191
7/10/2019,Chester,PA,1,2019,191
7/10/2019,Chester,PA,1,2019,191
7/10/2019,Montgomery,PA,1,2019,191
7/11/2019,Chester,PA,1,2019,192
7/11/2019,Chester,PA,1,2019,192
7/11/2019,Montgomery,PA,1,2019,192
7/12/2019,Montgomery,PA,1,2019,193
7/7/2019,Chester,PA,1,2019,188
7/13/2019,Montgomery,PA,1,2019,194
7/13/2019,Montgomery,PA,1,2019,194
7/13/2019,Philadelphia,PA,1,2019,194
7/13/2019,Philadelphia,PA,1,2019,194
7/13/2019,Berks,PA,1,2019,194
7/13/2019,Northampton,PA,1,2019,194
7/13/2019,Philadelphia,PA,1,2019,194
7/11/2019,Philadelphia,PA,1,2019,192
7/13/2019,Northampton,PA,1,2019,194
7/13/2019,Bucks,PA,1,2019,194
7/13/2019,Montgomery,PA,1,2019,194
7/13/2019,Montgomery,PA,1,2019,194
7/13/2019,Northampton,PA,1,2019,194
7/14/2019,Bucks,PA,1,2019,195
7/14/2019,Montgomery,PA,1,2019,195
7/14/2019,Chester,PA,1,2019,195
7/13/2019,Lancaster,PA,1,2019,194
7/14/2019,Montgomery,PA,1,2019,195
7/14/2019,Montgomery,PA,1,2019,195
7/14/2019,Lancaster,PA,1,2019,195
7/14/2019,Northampton,PA,1,2019,195
7/14/2019,Montgomery,PA,1,2019,195
7/14/2019,Chester,PA,1,2019,195
7/14/2019,Chester,PA,1,2019,195
7/14/2019,Chester,PA,1,2019,195
7/15/2019,Philadelphia,PA,1,2019,196
7/15/2019,Philadelphia,PA,1,2019,196
7/15/2019,Mercer,NJ,1,2019,196
7/15/2019,New Castle,Delaware,1,2019,196
7/14/2019,Montgomery,PA,1,2019,195
7/12/2019,Montgomery,PA,1,2019,193
7/16/2019,Chester,PA,1,2019,197
7/17/2019,Mercer,NJ,1,2019,198
7/16/2019,Philadelphia,PA,1,2019,197
7/17/2019,Berks,PA,1,2019,198
7/18/2019,Chester,PA,1,2019,199
7/19/2019,Mercer,NJ,1,2019,200
7/19/2019,Chester,PA,1,2019,200
7/19/2019,Chester,PA,1,2019,200
7/18/2019,Chester,PA,1,2019,199
7/20/2019,Bucks,PA,1,2019,201
7/20/2019,Chester,PA,1,2019,201
7/20/2019,Montgomery,PA,1,2019,201
7/20/2019,Philadelphia,PA,1,2019,201
7/20/2019,Berks,PA,1,2019,201
7/21/2019,Montgomery,PA,1,2019,202
7/21/2019,Lehigh,PA,1,2019,202
7/21/2019,Montgomery,PA,1,2019,202
7/21/2019,Bucks,PA,1,2019,202
7/21/2019,Montgomery,PA,1,2019,202
7/22/2019,Northampton,PA,1,2019,203
7/22/2019,Chester,PA,1,2019,203
7/22/2019,Chester,PA,1,2019,203
7/22/2019,Chester,PA,1,2019,203
7/23/2019,Lancaster,PA,1,2019,204
7/23/2019,Lehigh,PA,1,2019,204
7/23/2019,Northampton,PA,1,2019,204
7/23/2019,Northampton,PA,1,2019,204
7/23/2019,Chester,PA,1,2019,204
7/23/2019,Northampton,PA,1,2019,204
7/23/2019,Philadelphia,PA,1,2019,204
7/24/2019,Philadelphia,PA,1,2019,205
7/24/2019,Berks,PA,1,2019,205
7/24/2019,Montgomery,PA,1,2019,205
7/24/2019,Philadelphia,PA,1,2019,205
7/24/2019,Delaware,PA,1,2019,205
7/24/2019,Bucks,PA,1,2019,205
7/20/2019,Northampton,PA,1,2019,201
7/24/2019,Chester,PA,1,2019,205
7/25/2019,Philadelphia,PA,1,2019,206
7/24/2019,Hunterdon,NJ,1,2019,205
7/24/2019,Hunterdon,NJ,1,2019,205
7/25/2019,Bucks,PA,1,2019,206
7/25/2019,Northampton,PA,1,2019,206
7/25/2019,Northampton,PA,1,2019,206
7/25/2019,Northampton,PA,1,2019,206
7/25/2019,Northampton,PA,1,2019,206
7/25/2019,Northampton,PA,1,2019,206
7/25/2019,Montgomery,PA,1,2019,206
7/26/2019,Hunterdon,NJ,1,2019,207
7/18/2019,Montgomery,PA,1,2019,199
8/3/2018,Chester,PA,1,2018,215
7/26/2019,Lancaster,PA,1,2019,207
7/24/2019,Somerset,NJ,1,2019,205
7/27/2019,Chester,PA,1,2019,208
7/27/2019,Montgomery,PA,1,2019,208
7/27/2019,Montgomery,PA,1,2019,208
7/22/2019,New Castle,Delaware,1,2019,203
7/27/2019,Chester,PA,1,2019,208
7/27/2019,Montgomery,PA,1,2019,208
10/30/2018,Montgomery,PA,1,2018,303
7/28/2019,Montgomery,PA,1,2019,209
7/28/2019,Mercer,NJ,1,2019,209
7/28/2019,Chester,PA,1,2019,209
7/28/2019,Montgomery,PA,1,2019,209
7/28/2019,Chester,PA,1,2019,209
7/27/2019,Chester,PA,1,2019,208
7/29/2019,Chester,PA,1,2019,210
7/29/2019,Frederick,Virginia,1,2019,210
7/26/2019,Berks,PA,1,2019,207
7/29/2019,Chester,PA,1,2019,210
7/29/2019,Philadelphia,PA,1,2019,210
7/29/2019,Lancaster,PA,1,2019,210
7/29/2019,Northampton,PA,1,2019,210
7/29/2019,Lancaster,PA,1,2019,210
7/29/2019,Northampton,PA,1,2019,210
7/29/2019,Philadelphia,PA,1,2019,210
7/29/2019,Northampton,PA,1,2019,210
7/30/2019,Montgomery,PA,1,2019,211
7/30/2019,Chester,PA,1,2019,211
7/30/2019,Berks,PA,1,2019,211
7/30/2019,Delaware,PA,1,2019,211
7/30/2019,Northampton,PA,1,2019,211
7/30/2019,Delaware,PA,1,2019,211
7/31/2019,Philadelphia,PA,1,2019,212
7/31/2019,Montgomery,PA,1,2019,212
7/31/2019,Montgomery,PA,1,2019,212
7/31/2019,Chester,PA,1,2019,212
7/28/2019,Lehigh,PA,1,2019,209
7/31/2019,Chester,PA,1,2019,212
8/1/2019,Chester,PA,1,2019,213
8/1/2019,Chester,PA,1,2019,213
8/1/2019,Philadelphia,PA,1,2019,213
8/1/2019,Chester,PA,1,2019,213
8/1/2019,Bucks,PA,1,2019,213
7/31/2019,Hudson,NJ,1,2019,212
8/2/2019,Bucks,PA,1,2019,214
8/2/2019,Northampton,PA,1,2019,214
8/2/2019,Chester,PA,1,2019,214
8/2/2019,Montgomery,PA,1,2019,214
7/29/2019,Montgomery,PA,1,2019,210
8/2/2019,Chester,PA,1,2019,214
8/1/2019,Chester,PA,1,2019,213
8/2/2019,Lehigh,PA,1,2019,214
8/2/2019,Chester,PA,1,2019,214
8/3/2019,Delaware,PA,1,2019,215
8/3/2019,Chester,PA,1,2019,215
8/3/2019,Chester,PA,1,2019,215
8/3/2019,Chester,PA,1,2019,215
8/3/2019,Montgomery,PA,1,2019,215
8/3/2019,Northampton,PA,1,2019,215
8/3/2019,Montgomery,PA,1,2019,215
8/3/2019,Lehigh,PA,1,2019,215
8/3/2019,Northampton,PA,1,2019,215
8/3/2019,Philadelphia,PA,1,2019,215
8/3/2019,Chester,PA,1,2019,215
8/4/2019,Northampton,PA,1,2019,216
8/4/2019,Mercer,NJ,1,2019,216
8/4/2019,Philadelphia,PA,1,2019,216
8/5/2019,Chester,PA,1,2019,217
8/5/2019,Hudson,NJ,1,2019,217
7/27/2019,Frederick,Virginia,1,2019,208
8/5/2019,Philadelphia,PA,1,2019,217
8/5/2019,Lancaster,PA,1,2019,217
8/5/2019,Chester,PA,1,2019,217
8/5/2019,Bucks,PA,1,2019,217
8/5/2019,Montgomery,PA,1,2019,217
8/5/2019,Delaware,PA,1,2019,217
8/3/2019,Philadelphia,PA,1,2019,215
8/5/2019,Montgomery,PA,1,2019,217
8/5/2019,Chester,PA,1,2019,217
8/4/2019,Chester,PA,1,2019,216
8/5/2019,Berks,PA,1,2019,217
8/6/2019,Chester,PA,1,2019,218
8/6/2019,Lehigh,PA,1,2019,218
8/6/2019,Philadelphia,PA,1,2019,218
8/6/2019,Frederick,Virginia,1,2019,218
8/6/2019,Frederick,Virginia,1,2019,218
8/6/2019,Bucks,PA,1,2019,218
8/6/2019,Delaware,PA,1,2019,218
8/3/2019,Northampton,PA,1,2019,215
8/6/2019,Montgomery,PA,1,2019,218
8/6/2019,Montgomery,PA,1,2019,218
8/6/2019,Chester,PA,1,2019,218
8/7/2019,Montgomery,PA,1,2019,219
8/7/2019,Frederick,Virginia,1,2019,219
8/7/2019,Philadelphia,PA,1,2019,219
8/8/2019,Northampton,PA,1,2019,220
8/8/2019,Lehigh,PA,1,2019,220
8/8/2019,Northampton,PA,1,2019,220
8/8/2019,Mercer,NJ,1,2019,220
8/8/2019,Montgomery,PA,1,2019,220
8/8/2019,Montgomery,PA,1,2019,220
8/8/2019,Bucks,PA,1,2019,220
8/8/2019,Chester,PA,1,2019,220
8/8/2019,Chester,PA,1,2019,220
8/8/2019,Bucks,PA,1,2019,220
8/8/2019,Delaware,PA,1,2019,220
8/8/2019,Lancaster,PA,1,2019,220
8/8/2019,Berks,PA,1,2019,220
8/9/2019,Bucks,PA,1,2019,221
8/9/2019,Winchester,Virginia,1,2019,221
8/9/2019,Somerset,NJ,1,2019,221
8/9/2019,Montgomery,PA,1,2019,221
8/9/2019,Frederick,Virginia,1,2019,221
8/9/2019,Frederick,Virginia,1,2019,221
8/9/2019,Northampton,PA,1,2019,221
8/9/2019,Chester,PA,1,2019,221
8/10/2019,Lebanon,PA,1,2019,222
8/8/2019,Northampton,PA,1,2019,220
8/9/2019,Bucks,PA,1,2019,221
8/10/2019,Northampton,PA,1,2019,222
8/10/2019,Chester,PA,1,2019,222
8/10/2019,Montgomery,PA,1,2019,222
8/10/2019,Montgomery,PA,1,2019,222
8/10/2019,Chester,PA,1,2019,222
8/10/2019,Montgomery,PA,1,2019,222
8/10/2019,Northampton,PA,1,2019,222
8/10/2019,Montgomery,PA,1,2019,222
8/11/2019,Northampton,PA,1,2019,223
8/10/2019,Bucks,PA,1,2019,222
8/6/2019,Bucks,PA,1,2019,218
8/11/2019,Montgomery,PA,1,2019,223
8/11/2019,Montgomery,PA,1,2019,223
7/7/2019,Lehigh,PA,1,2019,188
8/11/2019,Bucks,PA,1,2019,223
8/11/2019,Northampton,PA,1,2019,223
8/12/2019,Montgomery,PA,1,2019,224
8/12/2019,Montgomery,PA,1,2019,224
8/12/2019,Montgomery,PA,1,2019,224
8/12/2019,Montgomery,PA,1,2019,224
8/12/2019,Montgomery,PA,1,2019,224
8/12/2019,Montgomery,PA,1,2019,224
8/12/2019,Montgomery,PA,1,2019,224
8/3/2019,Philadelphia,PA,1,2019,215
8/10/2019,Chester,PA,1,2019,222
8/13/2019,Somerset,NJ,1,2019,225
6/27/2019,Mercer,NJ,1,2019,178
8/14/2019,Delaware,PA,1,2019,226
8/14/2019,Montgomery,PA,1,2019,226
8/15/2019,Delaware,PA,1,2019,227
8/15/2019,Chester,PA,1,2019,227
8/15/2019,Montgomery,PA,1,2019,227
8/15/2019,Chester,PA,1,2019,227
8/15/2019,Chester,PA,1,2019,227
8/15/2019,Montgomery,PA,1,2019,227
8/15/2019,Chester,PA,1,2019,227
8/15/2019,Chester,PA,1,2019,227
8/15/2019,Chester,PA,1,2019,227
8/15/2019,Chester,PA,1,2019,227
8/9/2019,Chester,PA,1,2019,221
8/8/2019,Montgomery,PA,1,2019,220
8/16/2019,Mercer,NJ,1,2019,228
8/16/2019,Montgomery,PA,1,2019,228
8/16/2019,Montgomery,PA,1,2019,228
8/16/2019,Somerset,NJ,1,2019,228
8/16/2019,Somerset,NJ,1,2019,228
8/16/2019,Somerset,NJ,1,2019,228
8/17/2019,Philadelphia,PA,1,2019,229
8/17/2019,Philadelphia,PA,1,2019,229
8/17/2019,Philadelphia,PA,1,2019,229
8/11/2019,Montgomery,PA,1,2019,223
8/17/2019,Montgomery,PA,1,2019,229
8/17/2019,Lehigh,PA,1,2019,229
8/11/2019,Lehigh,PA,1,2019,223
8/17/2019,Philadelphia,PA,1,2019,229
8/17/2019,Schuylkill,PA,1,2019,229
8/17/2019,Chester,PA,1,2019,229
8/9/2019,Warren,NJ,1,2019,221
8/17/2019,Montgomery,PA,1,2019,229
8/17/2019,Montgomery,PA,1,2019,229
8/17/2019,Montgomery,PA,1,2019,229
8/17/2019,Montgomery,PA,1,2019,229
8/17/2019,Montgomery,PA,1,2019,229
8/18/2019,Hunterdon,NJ,1,2019,230
8/17/2019,Montgomery,PA,1,2019,229
8/18/2019,Lehigh,PA,1,2019,230
8/18/2019,Delaware,PA,1,2019,230
7/27/2019,Delaware,PA,1,2019,208
8/19/2019,Philadelphia,PA,1,2019,231
8/10/2019,Lebanon,PA,1,2019,222
8/19/2019,Montgomery,PA,1,2019,231
8/19/2019,Northampton,PA,1,2019,231
8/14/2019,Chester,PA,1,2019,226
8/19/2019,Lancaster,PA,1,2019,231
8/19/2019,Montgomery,PA,1,2019,231
8/19/2019,Bucks,PA,1,2019,231
8/19/2019,Lancaster,PA,1,2019,231
8/20/2019,Philadelphia,PA,1,2019,232
8/14/2019,Montgomery,PA,1,2019,226
8/21/2019,Warren,NJ,1,2019,233
8/22/2019,Montgomery,PA,1,2019,234
8/22/2019,Berks,PA,1,2019,234
8/22/2019,Lancaster,PA,1,2019,234
8/23/2019,Lancaster,PA,1,2019,235
8/23/2019,Carbon,PA,1,2019,235
8/23/2019,Lehigh,PA,1,2019,235
8/23/2019,Chester,PA,1,2019,235
8/24/2019,Montgomery,PA,1,2019,236
8/24/2019,Bucks,PA,1,2019,236
8/24/2019,Montgomery,PA,1,2019,236
8/24/2019,Lehigh,PA,1,2019,236
8/24/2019,Chester,PA,1,2019,236
8/24/2019,Montgomery,PA,1,2019,236
8/24/2019,Montgomery,PA,1,2019,236
8/24/2019,Montgomery,PA,1,2019,236
8/24/2019,Montgomery,PA,1,2019,236
8/24/2019,Montgomery,PA,1,2019,236
8/20/2019,Philadelphia,PA,1,2019,232
7/30/2019,Chester,PA,1,2019,211
8/25/2019,Lancaster,PA,1,2019,237
8/25/2019,Berks,PA,1,2019,237
8/25/2019,Philadelphia,PA,1,2019,237
8/25/2019,Montgomery,PA,1,2019,237
8/25/2019,Montgomery,PA,1,2019,237
8/25/2019,Montgomery,PA,1,2019,237
8/10/2019,Montgomery,PA,1,2019,222
8/26/2019,Montgomery,PA,1,2019,238
8/26/2019,Chester,PA,1,2019,238
8/26/2019,Northampton,PA,1,2019,238
8/26/2019,Northampton,PA,1,2019,238
8/26/2019,Northampton,PA,1,2019,238
8/25/2019,Montgomery,PA,1,2019,237
8/25/2019,Montgomery,PA,1,2019,237
8/25/2019,Montgomery,PA,1,2019,237
8/25/2019,Montgomery,PA,1,2019,237
8/25/2019,Montgomery,PA,1,2019,237
8/25/2019,Berks,PA,1,2019,237
8/26/2019,Bucks,PA,1,2019,238
8/26/2019,Northampton,PA,1,2019,238
8/25/2019,Berks,PA,1,2019,237
8/17/2019,Montgomery,PA,1,2019,229
8/26/2019,Montgomery,PA,1,2019,238
8/26/2019,Montgomery,PA,1,2019,238
8/27/2019,Montgomery,PA,1,2019,239
8/27/2019,Northampton,PA,1,2019,239
8/27/2019,Montgomery,PA,1,2019,239
8/27/2019,Lancaster,PA,1,2019,239
8/27/2019,Montgomery,PA,1,2019,239
8/14/2019,Northampton,PA,1,2019,226
8/28/2019,Philadelphia,PA,1,2019,240
8/28/2019,Delaware,PA,1,2019,240
8/28/2019,Delaware,PA,1,2019,240
8/28/2019,Lehigh,PA,1,2019,240
8/28/2019,Montgomery,PA,1,2019,240
8/28/2019,Montgomery,PA,1,2019,240
8/28/2019,Bucks,PA,1,2019,240
8/28/2019,Philadelphia,PA,1,2019,240
8/28/2019,Northampton,PA,1,2019,240
8/28/2019,Berks,PA,1,2019,240
8/28/2019,Montgomery,PA,1,2019,240
8/24/2019,Chester,PA,1,2019,236
8/29/2019,Montgomery,PA,1,2019,241
8/29/2019,Montgomery,PA,1,2019,241
8/29/2019,Lehigh,PA,1,2019,241
8/29/2019,Montgomery,PA,1,2019,241
8/29/2019,Lancaster,PA,1,2019,241
8/17/2019,Carbon,PA,1,2019,229
8/29/2019,Lancaster,PA,1,2019,241
8/7/2019,Montgomery,PA,1,2019,219
8/30/2019,Chester,PA,1,2019,242
8/27/2019,Delaware,PA,1,2019,239
8/30/2019,Bucks,PA,1,2019,242
8/30/2019,Montgomery,PA,1,2019,242
8/6/2019,Philadelphia,PA,1,2019,218
8/26/2019,Lancaster,PA,1,2019,238
8/26/2019,Lancaster,PA,1,2019,238
8/30/2019,Montgomery,PA,1,2019,242
8/30/2019,Lebanon,PA,1,2019,242
8/31/2019,Berks,PA,1,2019,243
8/31/2019,Northampton,PA,1,2019,243
8/31/2019,Chester,PA,1,2019,243
8/31/2019,Delaware,PA,1,2019,243
8/31/2019,Lancaster,PA,1,2019,243
8/31/2019,Chester,PA,1,2019,243
8/31/2019,Northampton,PA,1,2019,243
8/30/2019,Montgomery,PA,1,2019,242
8/31/2019,Philadelphia,PA,1,2019,243
8/31/2019,Montgomery,PA,1,2019,243
8/31/2019,Montgomery,PA,1,2019,243
8/30/2019,Montgomery,PA,1,2019,242
8/17/2019,Berks,PA,1,2019,229
9/1/2019,New Castle,Delaware,1,2019,244
8/31/2019,Berks,PA,1,2019,243
9/1/2019,Lancaster,PA,1,2019,244
9/1/2019,Lancaster,PA,1,2019,244
9/1/2019,Lehigh,PA,1,2019,244
8/31/2019,Philadelphia,PA,1,2019,243
9/1/2019,Montgomery,PA,1,2019,244
8/2/2019,Chester,PA,1,2019,214
9/1/2019,Delaware,PA,1,2019,244
9/1/2019,Berks,PA,1,2019,244
9/1/2019,Hunterdon,NJ,1,2019,244
8/31/2019,Montgomery,PA,1,2019,243
8/31/2019,Philadelphia,PA,1,2019,243
9/2/2019,Lehigh,PA,1,2019,245
9/2/2019,Northampton,PA,1,2019,245
9/2/2019,Montgomery,PA,1,2019,245
9/1/2019,Northampton,PA,1,2019,244
9/1/2019,Montgomery,PA,1,2019,244
9/3/2019,Philadelphia,PA,1,2019,246
9/3/2019,Montgomery,PA,1,2019,246
9/3/2019,Philadelphia,PA,1,2019,246
9/3/2019,Philadelphia,PA,1,2019,246
9/3/2019,Philadelphia,PA,1,2019,246
9/3/2019,Montgomery,PA,1,2019,246
9/3/2019,Berks,PA,1,2019,246
9/3/2019,Montgomery,PA,1,2019,246
9/4/2019,Warren,NJ,1,2019,247
9/3/2019,Delaware,PA,1,2019,246
9/4/2019,Montgomery,PA,1,2019,247
9/4/2019,Montgomery,PA,1,2019,247
9/4/2019,Chester,PA,1,2019,247
9/4/2019,Northampton,PA,1,2019,247
9/4/2019,Chester,PA,1,2019,247
9/4/2019,Philadelphia,PA,1,2019,247
9/5/2019,Philadelphia,PA,1,2019,248
9/5/2019,Lehigh,PA,1,2019,248
9/5/2019,Montgomery,PA,1,2019,248
9/5/2019,Philadelphia,PA,1,2019,248
9/5/2019,NY,NY,1,2019,248
9/5/2019,Northampton,PA,1,2019,248
8/30/2019,Lancaster,PA,1,2019,242
9/6/2019,Lancaster,PA,1,2019,249
9/5/2019,Philadelphia,PA,1,2019,248
9/5/2019,Chester,PA,1,2019,248
9/5/2019,Chester,PA,1,2019,248
9/6/2019,Northampton,PA,1,2019,249
9/5/2019,Philadelphia,PA,1,2019,248
9/6/2019,Montgomery,PA,1,2019,249
9/6/2019,Northampton,PA,1,2019,249
9/6/2019,Dauphin,PA,1,2019,249
9/7/2019,Montgomery,PA,1,2019,250
9/7/2019,Montgomery,PA,1,2019,250
9/7/2019,Berks,PA,1,2019,250
9/7/2019,Philadelphia,PA,1,2019,250
9/6/2019,Delaware,PA,1,2019,249
9/6/2019,Delaware,PA,1,2019,249
9/7/2019,Philadelphia,PA,1,2019,250
9/7/2019,Montgomery,PA,1,2019,250
9/7/2019,Lebanon,PA,1,2019,250
10/20/2017,Montgomery,PA,1,2017,293
10/20/2017,Montgomery,PA,1,2017,293
10/20/2017,Montgomery,PA,1,2017,293
10/20/2017,Montgomery,PA,1,2017,293
9/7/2019,Monroe,PA,1,2019,250
9/7/2019,Montgomery,PA,1,2019,250
9/7/2019,Northampton,PA,1,2019,250
9/7/2019,Philadelphia,PA,1,2019,250
9/7/2019,Lancaster,PA,1,2019,250
9/7/2019,Montgomery,PA,1,2019,250
9/8/2019,Chester,PA,1,2019,251
9/8/2019,Bucks,PA,1,2019,251
9/8/2019,Bucks,PA,1,2019,251
9/8/2019,Chester,PA,1,2019,251
9/8/2019,Montgomery,PA,1,2019,251
9/8/2019,Montgomery,PA,1,2019,251
9/8/2019,Montgomery,PA,1,2019,251
9/8/2019,Philadelphia,PA,1,2019,251
9/8/2019,Delaware,PA,1,2019,251
9/8/2019,Berks,PA,1,2019,251
9/8/2019,Philadelphia,PA,1,2019,251
9/8/2019,Berks,PA,1,2019,251
9/8/2019,Montgomery,PA,1,2019,251
9/8/2019,Chester,PA,1,2019,251
9/8/2019,Northampton,PA,1,2019,251
9/8/2019,Delaware,PA,1,2019,251
9/6/2019,Philadelphia,PA,1,2019,249
8/28/2019,Philadelphia,PA,1,2019,240
9/9/2019,Delaware,PA,1,2019,252
9/9/2019,Philadelphia,PA,1,2019,252
9/9/2019,Philadelphia,PA,1,2019,252
9/9/2019,Philadelphia,PA,1,2019,252
9/9/2019,Montgomery,PA,1,2019,252
9/9/2019,Northampton,PA,1,2019,252
9/9/2019,Chester,PA,1,2019,252
9/9/2019,Philadelphia,PA,1,2019,252
9/9/2019,Philadelphia,PA,1,2019,252
9/9/2019,Montgomery,PA,1,2019,252
9/9/2019,Montgomery,PA,1,2019,252
9/9/2019,Philadelphia,PA,1,2019,252
9/9/2019,Chester,PA,1,2019,252
9/9/2019,Philadelphia,PA,1,2019,252
9/9/2019,Philadelphia,PA,1,2019,252
9/9/2019,Philadelphia,PA,1,2019,252
9/9/2019,Philadelphia,PA,1,2019,252
9/9/2019,Philadelphia,PA,1,2019,252
9/9/2019,Bucks,PA,1,2019,252
9/9/2019,Philadelphia,PA,1,2019,252
9/8/2019,Dauphin,PA,1,2019,251
8/30/2019,Montgomery,PA,1,2019,242
9/10/2019,Montgomery,PA,1,2019,253
9/10/2019,Northampton,PA,1,2019,253
9/9/2019,Montgomery,PA,1,2019,252
9/10/2019,Montgomery,PA,1,2019,253
9/10/2019,Montgomery,PA,1,2019,253
9/10/2019,Philadelphia,PA,1,2019,253
9/10/2019,Montgomery,PA,1,2019,253
9/10/2019,Philadelphia,PA,1,2019,253
9/10/2019,Montgomery,PA,1,2019,253
9/10/2019,Lancaster,PA,1,2019,253
9/10/2019,Montgomery,PA,1,2019,253
9/10/2019,Philadelphia,PA,1,2019,253
9/10/2019,Northampton,PA,1,2019,253
9/3/2019,Northampton,PA,1,2019,246
9/11/2019,Montgomery,PA,1,2019,254
9/3/2019,Northampton,PA,1,2019,246
9/11/2019,Chester,PA,1,2019,254
9/11/2019,Bucks,PA,1,2019,254
9/11/2019,Northampton,PA,1,2019,254
9/11/2019,Northampton,PA,1,2019,254
9/10/2019,Delaware,PA,1,2019,253
9/10/2019,Montgomery,PA,1,2019,253
8/11/2019,Northampton,PA,1,2019,223
9/12/2019,Philadelphia,PA,1,2019,255
9/11/2019,Delaware,PA,1,2019,254
9/12/2019,Philadelphia,PA,1,2019,255
9/12/2019,Northampton,PA,1,2019,255
9/12/2019,Mercer,NJ,1,2019,255
9/12/2019,Delaware,PA,1,2019,255
9/12/2019,Bucks,PA,1,2019,255
9/12/2019,Philadelphia,PA,1,2019,255
7/10/2019,Philadelphia,PA,1,2019,191
9/13/2019,Philadelphia,PA,1,2019,256
9/13/2019,Lehigh,PA,1,2019,256
9/12/2019,Philadelphia,PA,1,2019,255
9/13/2019,Philadelphia,PA,1,2019,256
8/27/2019,Northampton,PA,1,2019,239
9/13/2019,Camden,NJ,1,2019,256
9/13/2019,Lancaster,PA,1,2019,256
7/10/2019,Chester,PA,1,2019,191
9/13/2019,Philadelphia,PA,1,2019,256
8/18/2018,Lehigh,PA,1,2018,230
9/14/2019,Hunterdon,NJ,1,2019,257
9/14/2019,Delaware,PA,1,2019,257
9/14/2019,New Castle,Delaware,1,2019,257
9/14/2019,Philadelphia,PA,1,2019,257
9/13/2019,Montgomery,PA,1,2019,256
9/14/2019,Gloucester,NJ,1,2019,257
9/14/2019,Gloucester,NJ,1,2019,257
9/14/2019,Chester,PA,1,2019,257
9/14/2019,Northampton,PA,1,2019,257
9/14/2019,Lancaster,PA,1,2019,257
9/14/2019,Chester,PA,1,2019,257
9/14/2019,Chester,PA,1,2019,257
9/14/2019,Gloucester,NJ,1,2019,257
8/26/2019,Northampton,PA,1,2019,238
9/13/2019,New Castle,Delaware,1,2019,256
7/29/2019,Montgomery,PA,1,2019,210
9/15/2019,Montgomery,PA,1,2019,258
9/15/2019,Montgomery,PA,1,2019,258
9/15/2019,Delaware,PA,1,2019,258
9/15/2019,Chester,PA,1,2019,258
9/15/2019,Bucks,PA,1,2019,258
9/15/2019,New Castle,Delaware,1,2019,258
9/15/2019,Montgomery,PA,1,2019,258
9/15/2019,Montgomery,PA,1,2019,258
9/15/2019,Philadelphia,PA,1,2019,258
9/15/2019,Montgomery,PA,1,2019,258
9/15/2019,Chester,PA,1,2019,258
9/15/2019,Northampton,PA,1,2019,258
9/15/2019,Lehigh,PA,1,2019,258
9/14/2019,Montgomery,PA,1,2019,257
9/15/2019,Philadelphia,PA,1,2019,258
9/15/2019,Philadelphia,PA,1,2019,258
9/15/2019,Camden,NJ,1,2019,258
9/15/2019,Montgomery,PA,1,2019,258
9/15/2019,Philadelphia,PA,1,2019,258
9/15/2019,Philadelphia,PA,1,2019,258
9/15/2019,Chester,PA,1,2019,258
9/16/2019,Chester,PA,1,2019,259
9/16/2019,Chester,PA,1,2019,259
9/15/2019,Somerset,NJ,1,2019,258
9/16/2019,Philadelphia,PA,1,2019,259
9/16/2019,Delaware,PA,1,2019,259
9/16/2019,Montgomery,PA,1,2019,259
9/16/2019,Philadelphia,PA,1,2019,259
9/16/2019,Northampton,PA,1,2019,259
9/16/2019,Philadelphia,PA,1,2019,259
9/15/2019,Hunterdon,NJ,1,2019,258
8/27/2019,Northampton,PA,1,2019,239
9/16/2019,Lancaster,PA,1,2019,259
9/16/2019,Philadelphia,PA,1,2019,259
9/16/2019,Lehigh,PA,1,2019,259
9/16/2019,Philadelphia,PA,1,2019,259
9/17/2019,Chester,PA,1,2019,260
9/17/2019,Lancaster,PA,1,2019,260
9/17/2019,Lancaster,PA,1,2019,260
9/17/2019,Northampton,PA,1,2019,260
9/16/2019,Philadelphia,PA,1,2019,259
9/17/2019,Philadelphia,PA,1,2019,260
9/17/2019,Montgomery,PA,1,2019,260
9/13/2019,Delaware,PA,1,2019,256
9/17/2019,Camden,NJ,1,2019,260
9/17/2019,Somerset,NJ,1,2019,260
9/17/2019,Burlington,NJ,1,2019,260
9/18/2019,Chester,PA,1,2019,261
9/18/2019,Lancaster,PA,1,2019,261
9/18/2019,Lancaster,PA,1,2019,261
9/17/2019,Montgomery,PA,1,2019,260
9/18/2019,Delaware,PA,1,2019,261
9/18/2019,Montgomery,PA,1,2019,261
9/18/2019,Camden,NJ,1,2019,261
9/18/2019,Chester,PA,1,2019,261
9/18/2019,Chester,PA,1,2019,261
9/18/2019,Delaware,PA,1,2019,261
9/18/2019,Philadelphia,PA,1,2019,261
9/17/2019,Chester,PA,1,2019,260
9/18/2019,Chester,PA,1,2019,261
9/19/2019,Delaware,PA,1,2019,262
9/19/2019,Delaware,PA,1,2019,262
9/13/2019,Delaware,PA,1,2019,256
9/19/2019,Delaware,PA,1,2019,262
9/19/2019,Northampton,PA,1,2019,262
